,Date,H/A,Opp,W/L,P,OppP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,OeFG%,OTOV%,OORB%,OFT/FGA,DeFG%,DTOV%,DDRB%,DFT/FGA
21,2022-12-04,H,CHI,W,110,101,40,86,.465,13,43,.302,17,19,.895,5,46,30,10,2,18,17,106.3,97.6,103.5,.221,.500,.583,54.1,75.0,9.7,3.3,.541,16.0,13.5,.198,.494,14.5,85.4,.186
22,2022-12-07,A,MIL,L,113,126,43,91,.473,12,38,.316,15,16,.938,8,40,19,2,4,8,17,119.3,133.0,94.7,.176,.418,.576,44.4,44.2,2.1,6.3,.538,7.5,19.5,.165,.552,6.2,65.3,.208
23,2022-12-09,A,CLE,W,106,95,35,66,.530,16,33,.485,20,32,.625,5,38,21,11,5,17,22,112.7,101.0,94.1,.485,.500,.662,51.4,60.0,11.7,10.2,.652,17.5,15.2,.303,.494,17.6,80.5,.215
24,2022-12-11,A,NYK,L,99,112,33,83,.398,10,39,.256,23,35,.657,11,41,20,7,0,16,21,100.1,113.3,98.9,.422,.470,.503,42.7,60.6,7.1,0.0,.458,14.0,21.6,.277,.494,12.2,66.7,.270
25,2022-12-13,A,PHI,L,103,123,38,92,.413,10,42,.238,17,20,.850,13,48,21,5,4,17,22,101.2,120.8,101.8,.217,.457,.511,53.3,55.3,4.9,8.2,.467,14.4,25.5,.185,.607,10.3,89.7,.250
26,2022-12-14,A,TOR,W,124,123,45,93,.484,17,46,.370,17,20,.850,13,50,29,3,3,15,16,124.0,123.0,100.0,.215,.495,.609,56.2,64.4,3.0,4.1,.575,12.8,31.7,.183,.532,6.2,77.1,.245
27,2022-12-16,A,DET,W,122,113,43,82,.524,12,31,.387,24,29,.828,4,33,30,8,1,13,25,122.4,113.4,99.7,.354,.378,.644,41.8,69.8,8.0,1.8,.598,12.1,11.1,.293,.518,14.0,67.4,.294
28,2022-12-19,H,CHO,L,119,125,45,95,.474,12,33,.364,17,31,.548,10,42,23,8,2,8,23,112.6,118.3,105.6,.326,.347,.548,42.9,51.1,7.6,3.1,.537,6.9,18.2,.179,.568,11.8,74.4,.179
29,2022-12-21,H,LAL,W,134,120,48,95,.505,17,47,.362,21,28,.750,10,46,29,6,2,12,23,126.2,113.1,106.1,.295,.495,.624,54.1,60.4,5.7,3.3,.595,10.1,22.7,.221,.565,13.4,87.8,.298
30,2022-12-23,H,WAS,L,111,125,37,84,.440,10,32,.313,27,35,.771,13,47,19,5,2,13,20,111.8,125.9,99.3,.417,.381,.558,54.0,51.4,5.0,3.6,.500,11.6,27.1,.321,.614,8.4,87.2,.193
31,2022-12-27,H,DEN,L,106,113,40,82,.488,10,35,.286,16,19,.842,8,39,20,8,2,16,18,110.5,117.8,95.9,.232,.427,.587,49.4,50.0,8.3,4.1,.549,15.0,21.1,.195,.552,12.0,75.6,.209
32,2022-12-28,H,DEN,W,127,126,47,89,.528,14,31,.452,19,25,.760,11,34,32,10,6,12,17,128.8,127.8,98.6,.281,.348,.635,50.0,68.1,10.1,10.3,.607,10.7,28.9,.213,.647,14.7,76.7,.188
33,2022-12-30,H,UTA,W,126,125,50,90,.556,12,30,.400,14,19,.737,10,38,32,5,3,15,21,124.3,123.3,101.4,.211,.333,.641,50.7,64.0,4.9,5.8,.622,13.2,25.0,.156,.595,11.8,80.0,.298
34,2023-01-01,A,MEM,L,108,118,39,96,.406,15,43,.349,15,15,1.000,14,47,24,7,4,15,18,109.1,119.2,99.0,.156,.448,.526,45.2,61.5,7.1,5.9,.484,12.8,28.0,.156,.510,9.0,61.1,.160
35,2023-01-03,A,UTA,W,117,115,46,86,.535,9,32,.281,16,18,.889,7,40,23,7,4,17,26,114.8,112.8,101.9,.209,.372,.623,47.6,50.0,6.9,9.1,.587,15.3,17.9,.186,.506,13.7,73.3,.295
36,2023-01-04,H,ATL,L,117,120,41,88,.466,10,25,.400,25,27,.926,10,42,26,9,3,10,19,117.9,121.0,99.2,.307,.284,.586,48.8,63.4,9.1,5.6,.523,9.1,21.3,.284,.595,13.8,82.1,.238
37,2023-01-07,H,LAL,L,134,136,45,86,.523,14,32,.438,30,37,.811,13,34,25,5,4,14,26,132.6,134.6,101.0,.430,.372,.655,47.2,55.6,4.9,6.6,.605,12.0,31.7,.349,.665,15.0,67.7,.329
38,2023-01-09,H,ORL,W,136,111,52,97,.536,23,46,.500,9,12,.750,11,48,39,4,1,11,16,135.2,110.3,100.6,.124,.474,.665,53.9,75.0,4.0,2.2,.655,9.7,25.6,.093,.533,11.6,80.4,.167
39,2023-01-11,H,HOU,W,135,115,45,94,.479,19,48,.396,26,31,.839,9,45,28,4,4,9,19,127.7,108.8,105.7,.330,.511,.627,48.4,62.2,3.8,7.3,.580,7.7,18.4,.277,.542,11.2,81.8,.115
40,2023-01-13,H,HOU,W,139,114,47,86,.547,20,40,.500,25,29,.862,14,46,34,10,8,14,19,140.9,115.5,98.7,.337,.465,.704,57.5,72.3,10.1,14.8,.663,12.4,38.9,.291,.538,12.8,72.7,.176
41,2023-01-15,A,SAS,W,132,119,49,89,.551,14,30,.467,20,25,.800,7,38,24,5,2,5,19,136.0,122.6,97.0,.281,.337,.660,48.7,49.0,5.2,3.0,.629,4.8,19.4,.225,.570,8.9,73.8,.140
42,2023-01-18,A,LAL,W,116,111,43,87,.494,9,30,.300,21,27,.778,14,47,23,3,5,11,14,123.1,117.8,94.2,.310,.345,.587,56.6,53.5,3.2,9.1,.546,10.0,31.8,.241,.545,5.8,84.6,.157
43,2023-01-20,H,OKC,W,118,113,41,87,.471,12,38,.316,24,28,.857,13,53,25,1,2,15,17,120.8,115.6,97.7,.322,.437,.594,59.6,61.0,1.0,3.8,.540,13.1,31.7,.276,.570,8.4,83.3,.075
44,2023-01-21,H,PHI,L,127,129,46,84,.548,13,33,.394,22,29,.759,4,29,28,6,5,8,20,128.5,130.5,98.8,.345,.393,.656,38.7,60.9,6.1,7.7,.625,7.6,11.8,.262,.591,12.7,61.0,.204
45,2023-01-23,H,MEM,W,133,100,49,88,.557,22,40,.550,13,14,.929,10,53,37,10,5,24,11,127.0,95.5,104.7,.159,.455,.706,63.1,75.5,9.5,8.1,.682,20.3,32.3,.148,.469,12.8,81.1,.082
46,2023-01-25,H,TOR,L,95,113,35,73,.479,13,32,.406,12,13,.923,4,34,29,6,2,19,12,101.5,120.8,93.6,.178,.438,.603,45.3,82.9,6.4,3.5,.568,19.4,11.8,.164,.557,8.3,73.2,.052
47,2023-01-28,A,MIN,L,110,117,37,82,.451,9,33,.273,27,36,.750,10,36,23,5,0,9,21,114.8,122.1,95.8,.439,.402,.562,45.0,62.2,5.2,0.0,.506,8.4,22.2,.329,.631,17.6,74.3,.200
48,2023-01-30,A,MIN,W,118,111,47,99,.475,9,30,.300,15,22,.682,10,50,20,15,3,12,21,107.2,100.8,99.7,.222,.303,.543,50.5,42.6,13.6,5.7,.520,9.9,19.6,.152,.533,14.9,83.3,.141
49,2023-02-01,A,SAS,W,119,109,48,90,.533,8,27,.296,15,19,.789,6,34,25,10,3,9,13,119.7,109.7,99.4,.211,.300,.605,45.9,52.1,10.1,4.7,.578,8.4,15.8,.167,.591,16.5,77.8,.057
50,2023-02-03,A,IND,L,104,107,37,86,.430,13,38,.342,17,20,.850,11,49,24,6,5,19,15,103.1,106.1,100.9,.233,.442,.549,51.0,64.9,5.9,10.4,.506,16.7,22.4,.198,.545,14.4,80.9,.112
51,2023-02-05,A,NOP,L,104,136,35,82,.427,11,42,.262,23,27,.852,11,38,23,5,5,15,22,108.1,141.3,96.2,.329,.512,.554,44.2,65.7,5.2,8.5,.494,13.8,23.4,.280,.647,9.1,69.2,.306
52,2023-02-06,A,HOU,W,140,120,52,89,.584,21,41,.512,15,18,.833,7,35,38,9,5,10,22,143.1,122.7,97.8,.202,.461,.722,47.3,73.1,9.2,8.9,.702,9.4,20.0,.169,.574,11.7,71.8,.216
53,2023-02-08,A,HOU,W,130,128,46,92,.500,10,30,.333,28,30,.933,10,31,29,10,4,9,15,130.5,128.5,99.6,.326,.326,.618,41.3,63.0,10.0,6.3,.554,7.9,25.6,.304,.605,16.2,58.3,.279
54,2023-02-10,H,DAL,L,114,122,39,72,.542,9,27,.333,27,32,.844,5,38,21,2,4,14,19,122.6,131.2,93.0,.444,.375,.662,49.4,53.8,2.2,8.9,.604,14.0,15.2,.375,.591,8.5,75.0,.205
55,2023-02-11,H,DAL,W,133,128,51,100,.510,8,32,.250,23,25,.920,11,50,22,9,0,7,17,126.0,121.2,95.6,.250,.320,.599,53.8,43.1,8.5,0.0,.550,5.9,23.4,.230,.626,13.1,84.8,.154
56,2023-02-14,A,PHO,L,109,120,37,83,.446,14,38,.368,21,24,.875,13,40,23,8,4,17,21,113.3,124.7,96.2,.289,.458,.583,51.9,62.2,8.3,6.1,.530,15.4,31.0,.253,.608,12.0,77.1,.148
57,2023-02-23,H,POR,W,133,116,47,85,.553,14,34,.412,25,31,.806,12,49,27,9,4,18,16,130.9,114.2,101.6,.365,.400,.674,59.8,57.4,8.9,7.3,.635,15.4,33.3,.294,.548,10.7,80.4,.151
58,2023-02-24,A,LAC,W,176,175,65,111,.586,18,41,.439,28,35,.800,12,43,33,18,3,15,28,136.9,136.1,106.4,.315,.369,.696,50.6,50.8,14.0,5.7,.667,10.6,25.5,.252,.735,18.0,81.6,.316
59,2023-02-26,A,OKC,W,124,115,45,85,.529,18,43,.419,16,24,.667,13,48,32,7,1,19,21,124.4,115.4,99.7,.282,.506,.649,56.5,71.1,7.0,2.2,.635,16.6,31.7,.188,.570,12.7,79.5,.198
60,2023-02-28,A,OKC,W,123,117,43,82,.524,15,42,.357,22,30,.733,8,51,34,3,4,19,21,117.7,112.0,104.5,.366,.512,.646,54.8,79.1,2.9,6.3,.616,16.6,21.1,.268,.495,8.4,78.2,.204
61,2023-03-03,H,LAC,W,128,127,46,87,.529,10,33,.303,26,26,1.000,9,45,26,3,2,11,22,130.7,129.7,97.9,.299,.379,.650,58.4,56.5,3.1,4.3,.586,10.1,25.7,.299,.621,6.6,85.7,.218
62,2023-03-04,H,MIN,L,134,138,49,89,.551,14,27,.519,22,30,.733,11,39,25,5,1,6,21,138.2,142.3,96.9,.337,.303,.656,49.4,51.0,5.2,2.4,.629,5.5,24.4,.247,.725,10.5,82.4,.275
63,2023-03-06,H,NOP,W,123,108,47,83,.566,16,38,.421,13,20,.650,6,33,39,7,3,10,12,130.5,114.6,94.3,.241,.458,.670,45.2,83.0,7.4,5.9,.663,9.8,15.4,.157,.606,15.7,79.4,.138
64,2023-03-09,H,NYK,W,122,117,44,84,.524,10,32,.313,24,32,.750,6,42,28,10,3,12,21,119.4,114.5,102.2,.381,.381,.622,42.0,63.6,9.8,5.9,.583,10.9,14.6,.286,.480,10.2,61.0,.198
65,2023-03-11,A,PHO,W,128,119,41,85,.482,15,35,.429,31,37,.838,8,39,19,10,2,15,19,122.8,114.1,104.3,.435,.412,.632,49.4,46.3,9.6,4.4,.571,12.9,19.5,.365,.567,12.4,81.6,.202
66,2023-03-13,H,MIL,L,124,133,46,104,.442,21,50,.420,11,15,.733,15,45,31,4,2,9,21,122.3,131.2,101.4,.144,.481,.561,51.1,67.4,3.9,3.8,.543,7.5,28.3,.106,.669,11.1,85.7,.209
67,2023-03-15,A,CHI,W,117,114,38,78,.487,18,42,.429,23,29,.793,5,45,26,6,3,19,19,112.1,109.2,104.4,.372,.538,.645,48.4,68.4,5.7,5.5,.603,17.3,12.5,.295,.474,11.5,75.5,.227
68,2023-03-16,A,BRK,W,101,96,32,82,.390,13,41,.317,24,32,.750,13,57,22,2,5,12,17,109.1,103.7,92.6,.390,.500,.526,58.2,68.8,2.2,12.2,.470,11.1,25.5,.293,.500,6.2,93.6,.200
69,2023-03-18,A,WAS,W,132,118,48,86,.558,22,37,.595,14,23,.609,7,44,34,7,7,8,22,136.1,121.7,97.0,.267,.430,.687,48.9,70.8,7.2,12.7,.686,7.7,17.1,.163,.522,8.0,75.5,.253
70,2023-03-20,A,UTA,L,120,128,41,97,.423,19,52,.365,19,25,.760,8,43,28,5,3,6,20,116.5,124.3,103.0,.258,.536,.556,47.3,68.3,4.9,5.8,.521,5.3,16.0,.196,.614,10.9,85.4,.227
71,2023-03-21,H,BOS,L,109,132,39,81,.481,17,44,.386,14,21,.667,10,42,25,3,4,14,19,116.5,141.1,93.6,.259,.543,.604,49.4,64.1,3.2,8.3,.586,13.4,23.8,.173,.630,4.7,74.4,.174
72,2023-03-24,H,PHO,W,135,127,47,89,.528,13,39,.333,28,32,.875,5,33,29,6,3,4,23,135.7,127.6,99.5,.360,.438,.655,43.4,61.7,6.0,5.0,.601,3.7,13.9,.315,.590,10.5,70.0,.247
73,2023-03-25,H,UTA,W,121,113,44,95,.463,16,43,.372,17,21,.810,14,42,30,11,1,8,13,123.7,115.5,97.8,.221,.453,.580,48.3,68.2,11.2,1.6,.547,7.1,29.2,.179,.566,14.0,71.8,.110
74,2023-03-27,H,MIN,L,115,119,39,84,.464,5,27,.185,32,40,.800,12,42,16,4,4,10,23,121.4,125.6,94.7,.476,.321,.566,51.2,41.0,4.2,6.5,.494,9.0,29.3,.381,.564,5.6,73.2,.256
75,2023-03-29,A,POR,W,120,80,42,92,.457,18,48,.375,18,24,.750,10,59,30,9,4,8,11,119.7,79.8,100.3,.261,.522,.585,56.7,71.4,9.0,7.4,.554,7.2,21.3,.196,.371,12.5,86.0,.118
76,2023-03-31,A,POR,W,138,114,54,88,.614,19,39,.487,11,15,.733,8,41,38,11,7,13,21,138.1,114.1,99.9,.170,.443,.729,55.4,70.4,11.0,14.9,.722,12.1,25.0,.125,.582,15.9,78.6,.176
77,2023-04-02,H,SAS,L,134,142,49,103,.476,11,44,.250,25,32,.781,13,43,24,9,5,15,23,118.1,125.1,102.8,.311,.427,.572,45.3,49.0,7.9,7.8,.529,11.4,25.5,.243,.597,13.3,68.2,.255
78,2023-04-04,A,NOP,W,121,103,46,91,.505,17,42,.405,12,15,.800,11,43,35,8,4,11,22,126.6,107.8,95.6,.165,.462,.620,53.8,76.1,8.4,6.3,.599,10.1,28.2,.132,.482,11.9,78.0,.262
79,2023-04-05,A,DAL,L,119,123,46,106,.434,12,37,.324,15,19,.789,22,57,31,7,1,9,19,122.3,126.4,97.3,.179,.349,.520,59.4,67.4,7.2,2.2,.491,7.3,40.7,.142,.607,9.4,83.3,.169
80,2023-04-07,H,GSW,L,97,119,38,98,.388,11,39,.282,10,18,.556,18,40,24,10,3,12,16,99.3,121.8,97.7,.184,.398,.458,46.0,63.2,10.2,7.1,.444,10.2,32.7,.102,.628,21.3,68.8,.269
81,2023-04-09,A,DEN,L,95,109,37,85,.435,11,43,.256,10,15,.667,10,34,24,7,6,15,18,101.3,116.2,93.8,.176,.506,.519,40.0,64.9,7.5,10.7,.500,14.1,21.7,.118,.542,14.4,61.5,.214
